ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Forma de Vinculación,Tipo de Vinculación,latitud-longitud
302056,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302057,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302058,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302059,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302060,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302061,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302062,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302063,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302064,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302065,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302066,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302067,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302068,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302069,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302070,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302071,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302072,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,UTILIZACIÓN,POINT (-69.7955329413 4.4463521737)
302073,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-69.7955329413 4.4463521737)
302074,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302075,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302076,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302077,,2004,9,0,99773,CUMARIBO,VICHADA,ALTILLANURA,PERSUASIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,1,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-69.7955329413 4.4463521737)
302078,,0,0,0,99773,CUMARIBO,VICHADA,ALTILLANURA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.5885389391 3.8244878519)
302079,,0,0,0,99624,SANTA ROSALIA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.859741339 5.1364313857)
302080,,0,0,0,99624,SANTA ROSALIA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.859741339 5.1364313857)
302081,,0,0,0,99624,SANTA ROSALIA,VICHADA,ALTILLANURA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.859741339 5.1364313857)
302082,,0,0,0,99624,SANTA ROSALIA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.859741339 5.1364313857)
302083,,0,0,0,99624,SANTA ROSALIA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.859741339 5.1364313857)
302084,,0,0,0,99624,SANTA ROSALIA,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-70.859741339 5.1364313857)
302085,,2002,2,18,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302086,,1995,1,1,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302087,,2002,5,15,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302088,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-70.4104200133 5.4863376145)
302089,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302090,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-70.4104200133 5.4863376145)
302091,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302092,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-70.4104200133 5.4863376145)
302093,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302094,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302095,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302096,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302097,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302098,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302099,,0,0,0,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.4104200133 5.4863376145)
302100,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302101,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302102,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302103,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302104,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302105,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302106,,2001,8,2,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302107,,2003,6,27,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DE META Y VICHADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302108,,2004,8,5,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302109,,2006,1,17,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,EJÉRCITO REVOLUCIONARIO POPULAR ANTITERRORISTA COLOMBIANO (ERPAC),0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302110,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-67.4869969956 6.1868641868)
302111,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302112,,2008,3,18,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302113,,2009,8,24,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302114,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-67.4869969956 6.1868641868)
302115,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302116,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,UTILIZACIÓN,POINT (-67.4869969956 6.1868641868)
302117,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302118,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302119,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302120,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-67.4869969956 6.1868641868)
302121,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,UTILIZACIÓN,POINT (-67.4869969956 6.1868641868)
302122,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302123,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-67.4869969956 6.1868641868)
302124,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302125,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302126,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302127,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302128,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-67.4869969956 6.1868641868)
302129,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-67.4869969956 6.1868641868)
302130,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302131,,0,0,0,99001,PUERTO CARRENO,VICHADA,ALTILLANURA,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-67.4869969956 6.1868641868)
302133,,2014,9,3,97777,PAPUNAUA,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,INDIVIDUAL,RECLUTAMIENTO,POINT (-70.7611674562 1.9074027999)
302134,,2009,11,12,97511,PACOA,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.0043392272 0.0206980598)
302135,,2015,11,23,97511,PACOA,VAUPES,AMAZONIA SUR-ORIENTAL,COACCIÓN,GUERRILLA,FARC,0,1,0,0,0,0,0,0,0,,,1,INDIVIDUAL,RECLUTAMIENTO,POINT (-71.0043392272 0.0206980598)
302136,,2000,1,1,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302137,,2002,5,10,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302138,,2004,8,4,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302139,,2005,1,1,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302140,,2007,4,1,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302141,,2010,12,1,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,2,MÚLTIPLE,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302143,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302144,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302145,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302146,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302147,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302148,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-71.2977932628 1.014597709)
302149,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302150,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302151,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,COACCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-71.2977932628 1.014597709)
302152,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302153,,2008,1,12,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302154,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302155,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302156,,0,0,0,97161,CARURU,VAUPES,AMAZONIA SUR-ORIENTAL,PERSUASIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-71.2977932628 1.014597709)
302157,,2006,2,16,97001,MITU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,2,SIN INFORMACIÓN,RECLUTAMIENTO,POINT (-70.2347505205 1.2511905633)
302158,,0,0,0,97001,MITU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.2347505205 1.2511905633)
302159,,1995,4,1,97001,MITU,VAUPES,AMAZONIA SUR-ORIENTAL,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-70.2347505205 1.2511905633)
